R1,07-11-2023 11:03:49
R1,07-11-2023 11:03:54
R1,07-11-2023 11:05:54
R1,07-11-2023 11:05:59
R1,07-11-2023 11:06:04
R1,07-11-2023 11:08:04
R1,07-11-2023 11:08:09
R1,07-11-2023 11:08:14
R1,07-11-2023 11:10:14
R1,07-11-2023 11:10:19
R1,07-11-2023 11:10:24
R1,07-11-2023 11:12:24
R1,07-11-2023 11:12:29
R1,07-11-2023 11:12:34
R1,07-11-2023 11:14:34
R1,07-11-2023 11:14:39
R1,07-11-2023 11:14:44
R1,07-11-2023 11:16:44
R1,07-11-2023 11:16:49
R1,07-11-2023 11:16:54
R1,07-11-2023 11:18:54
R1,07-11-2023 11:18:59
R1,07-11-2023 11:19:24
R2,07-11-2023 11:07:37
R2,07-11-2023 11:07:42
R2,07-11-2023 11:09:42
R2,07-11-2023 11:09:47
R2,07-11-2023 11:09:52
R2,07-11-2023 11:11:52
R2,07-11-2023 11:11:57
R2,07-11-2023 11:12:02
R2,07-11-2023 11:14:02
R2,07-11-2023 11:14:07
R2,07-11-2023 11:14:12
R2,07-11-2023 11:16:12
R2,07-11-2023 11:16:17
R2,07-11-2023 11:16:22
R2,07-11-2023 11:18:22
R2,07-11-2023 11:18:27
R2,07-11-2023 11:18:32
R2,07-11-2023 11:20:32
R2,07-11-2023 11:20:37
R2,07-11-2023 11:20:42
R2,07-11-2023 11:22:42
R2,07-11-2023 11:22:47
R2,07-11-2023 11:23:12
R3,07-11-2023 11:11:25
R3,07-11-2023 11:11:30
R3,07-11-2023 11:13:30
R3,07-11-2023 11:13:35
R3,07-11-2023 11:13:40
R3,07-11-2023 11:15:40
R3,07-11-2023 11:15:45
R3,07-11-2023 11:15:50
R3,07-11-2023 11:17:50
R3,07-11-2023 11:17:55
R3,07-11-2023 11:18:00
R3,07-11-2023 11:20:00
R3,07-11-2023 11:20:05
R3,07-11-2023 11:20:10
R3,07-11-2023 11:22:10
R3,07-11-2023 11:22:15
R3,07-11-2023 11:22:20
R3,07-11-2023 11:24:20
R3,07-11-2023 11:24:25
R3,07-11-2023 11:24:30
R3,07-11-2023 11:26:30
R3,07-11-2023 11:26:35
R3,07-11-2023 11:27:00
R1,07-11-2023 12:17:39
R1,07-11-2023 12:17:44
R1,07-11-2023 12:19:44
R1,07-11-2023 12:19:49
R1,07-11-2023 12:19:54
R1,07-11-2023 12:21:54
R1,07-11-2023 12:21:59
R1,07-11-2023 12:22:04
R1,07-11-2023 12:24:04
R1,07-11-2023 12:24:09
R1,07-11-2023 12:24:14
R1,07-11-2023 12:26:14
R1,07-11-2023 12:26:19
R1,07-11-2023 12:26:24
R1,07-11-2023 12:28:24
R1,07-11-2023 12:28:29
R1,07-11-2023 12:28:34
R1,07-11-2023 12:30:34
R1,07-11-2023 12:30:39
R1,07-11-2023 12:30:44
R1,07-11-2023 12:32:44
R1,07-11-2023 12:32:49
R1,07-11-2023 12:33:14
R2,07-11-2023 12:21:27
R2,07-11-2023 12:21:32
R2,07-11-2023 12:23:32
R2,07-11-2023 12:23:37
R2,07-11-2023 12:23:42
R2,07-11-2023 12:25:42
R2,07-11-2023 12:25:47
R2,07-11-2023 12:25:52
R2,07-11-2023 12:27:52
R2,07-11-2023 12:27:57
R2,07-11-2023 12:28:02
R2,07-11-2023 12:30:02
R2,07-11-2023 12:30:07
R2,07-11-2023 12:30:12
R2,07-11-2023 12:32:12
R2,07-11-2023 12:32:17
R2,07-11-2023 12:32:22
R2,07-11-2023 12:34:22
R2,07-11-2023 12:34:27
R2,07-11-2023 12:34:32
R2,07-11-2023 12:36:32
R2,07-11-2023 12:36:37
R2,07-11-2023 12:37:02
R3,07-11-2023 12:25:15
R3,07-11-2023 12:25:20
R3,07-11-2023 12:27:20
R3,07-11-2023 12:27:25
R3,07-11-2023 12:27:30
