,ps,17-02-2025,-,-,-,35,17-02-2025 14:38:06.698,February,35 - Temperature set to device,0
H&E,ps,17-02-2025,-,-,-,0,17-02-2025 14:42:44.421,February,Home Reached,261
H&E,ps,17-02-2025,,,R1,0,17-02-2025 14:42:46.435,February,Test Started,261
H&E,ps,17-02-2025,L1,Loading,R1,0,17-02-2025 14:42:57.768,February,Picked From,261
H&E,ps,17-02-2025,H1,Heating,R1,0,17-02-2025 14:43:05.109,February,Placed In,261
H&E,ps,17-02-2025,-,-,-,0,17-02-2025 14:43:05.765,February,Heater Door Closed,261
H&E,ps,17-02-2025,-,-,-,34,17-02-2025 14:43:06.231,February,Device temperature ,261
H&E,ps,17-02-2025,-,-,-,35,17-02-2025 14:43:11.504,February,Device temperature ,261
H&E,ps,17-02-2025,-,-,-,34,17-02-2025 14:43:16.780,February,Device temperature ,261
H&E,ps,17-02-2025,-,-,-,35,17-02-2025 14:43:22.065,February,Device temperature ,261
H&E,ps,17-02-2025,-,-,-,35,17-02-2025 14:43:27.330,February,Device temperature ,261
H&E,ps,17-02-2025,-,-,-,34,17-02-2025 14:43:32.599,February,Device temperature ,261
H&E,ps,17-02-2025,-,-,-,34,17-02-2025 14:43:37.872,February,Device temperature ,261
H&E,ps,17-02-2025,-,-,-,34,17-02-2025 14:43:43.144,February,Device temperature ,261
H&E,ps,17-02-2025,-,-,-,35,17-02-2025 14:43:48.428,February,Device temperature ,261
H&E,ps,17-02-2025,-,-,-,34,17-02-2025 14:43:53.708,February,Device temperature ,261
H&E,ps,17-02-2025,-,-,-,34,17-02-2025 14:43:59.001,February,Device temperature ,261
H&E,ps,17-02-2025,-,-,-,35,17-02-2025 14:44:04.267,February,Device temperature ,261
H&E,ps,17-02-2025,-,-,-,35,17-02-2025 14:44:09.531,February,Device temperature ,261
H&E,ps,17-02-2025,-,-,-,34,17-02-2025 14:44:14.813,February,Device temperature ,261
H&E,ps,17-02-2025,-,-,-,35,17-02-2025 14:44:20.083,February,Device temperature ,261
H&E,ps,17-02-2025,-,-,-,35,17-02-2025 14:44:25.364,February,Device temperature ,261
H&E,ps,17-02-2025,-,-,-,35,17-02-2025 14:44:30.659,February,Device temperature ,261
H&E,ps,17-02-2025,-,-,-,35,17-02-2025 14:44:35.947,February,Device temperature ,261
H&E,ps,17-02-2025,-,-,-,34,17-02-2025 14:44:41.227,February,Device temperature ,261
H&E,ps,17-02-2025,-,-,-,35,17-02-2025 14:44:46.494,February,Device temperature ,261
H&E,ps,17-02-2025,-,-,-,35,17-02-2025 14:44:51.767,February,Device temperature ,261
H&E,ps,17-02-2025,-,-,-,35,17-02-2025 14:44:57.048,February,Device temperature ,261
H&E,ps,17-02-2025,-,-,-,35,17-02-2025 14:45:02.319,February,Device temperature ,261
H&E,ps,17-02-2025,-,-,-,35,17-02-2025 14:45:07.597,February,Device temperature ,261
H&E,ps,17-02-2025,-,-,-,35,17-02-2025 14:45:12.880,February,Device temperature ,261
H&E,ps,17-02-2025,-,-,-,35,17-02-2025 14:45:18.151,February,Device temperature ,261
H&E,ps,17-02-2025,-,-,-,35,17-02-2025 14:45:23.435,February,Device temperature ,261
H&E,ps,17-02-2025,-,-,-,35,17-02-2025 14:45:28.694,February,Device temperature ,261
H&E,ps,17-02-2025,-,-,-,35,17-02-2025 14:45:33.970,February,Device temperature ,261
H&E,ps,17-02-2025,-,-,-,34,17-02-2025 14:45:39.231,February,Device temperature ,261
H&E,ps,17-02-2025,-,-,-,34,17-02-2025 14:45:44.504,February,Device temperature ,261
H&E,ps,17-02-2025,-,-,-,34,17-02-2025 14:45:49.781,February,Device temperature ,261
H&E,ps,17-02-2025,-,-,-,35,17-02-2025 14:45:55.045,February,Device temperature ,261
H&E,ps,17-02-2025,-,-,-,34,17-02-2025 14:46:00.327,February,Device temperature ,261
H&E,ps,17-02-2025,-,-,-,35,17-02-2025 14:46:05.595,February,Device temperature ,261
H&E,ps,17-02-2025,-,-,-,34,17-02-2025 14:46:10.871,February,Device temperature ,261
H&E,ps,17-02-2025,-,-,-,35,17-02-2025 14:46:16.127,February,Device temperature ,261
H&E,ps,17-02-2025,-,-,-,35,17-02-2025 14:46:21.384,February,Device temperature ,261
H&E,ps,17-02-2025,-,-,-,34,17-02-2025 14:46:26.671,February,Device temperature ,261
H&E,ps,17-02-2025,-,-,-,35,17-02-2025 14:46:31.956,February,Device temperature ,261
H&E,ps,17-02-2025,-,-,-,35,17-02-2025 14:46:37.250,February,Device temperature ,261
H&E,ps,17-02-2025,-,-,-,35,17-02-2025 14:46:42.529,February,Device temperature ,261
H&E,ps,17-02-2025,-,-,-,35,17-02-2025 14:46:47.846,February,Device temperature ,261
H&E,ps,17-02-2025,-,-,-,35,17-02-2025 14:46:53.078,February,Device temperature ,261
H&E,ps,17-02-2025,-,-,-,35,17-02-2025 14:46:58.333,February,Device temperature ,261
H&E,ps,17-02-2025,-,-,-,34,17-02-2025 14:47:03.717,February,Device temperature ,261
H&E,ps,17-02-2025,-,-,-,35,17-02-2025 14:47:08.881,February,Device temperature ,261
H&E,ps,17-02-2025,-,-,-,35,17-02-2025 14:47:14.157,February,Device temperature ,261
H&E,ps,17-02-2025,-,-,-,35,17-02-2025 14:47:19.433,February,Device temperature ,261
H&E,ps,17-02-2025,-,-,-,35,17-02-2025 14:47:24.695,February,Device temperature ,261
H&E,ps,17-02-2025,-,-,-,35,17-02-2025 14:47:29.977,February,Device temperature ,261
H&E,ps,17-02-2025,-,-,-,35,17-02-2025 14:47:35.252,February,Device temperature ,261
H&E,ps,17-02-2025,-,-,-,35,17-02-2025 14:47:40.543,February,Device temperature ,261
H&E,ps,17-02-2025,-,-,-,35,17-02-2025 14:47:45.826,February,Device temperature ,261
H&E,ps,17-02-2025,-,-,-,35,17-02-2025 14:47:51.185,February,Device temperature ,261
H&E,ps,17-02-2025,-,-,-,35,17-02-2025 14:47:56.387,February,Device temperature ,261
H&E,ps,17-02-2025,-,-,-,35,17-02-2025 14:48:01.653,February,Device temperature ,261
H&E,ps,17-02-2025,-,-,-,35,17-02-2025 14:48:06.949,February,Device temperature ,261
H&E,ps,17-02-2025,-,-,-,35,17-02-2025 14:48:12.221,February,Device temperature ,261
H&E,ps,17-02-2025,-,-,-,35,17-02-2025 14:48:17.477,February,Device temperature ,261
H&E,ps,17-02-2025,-,-,-,35,17-02-2025 14:48:22.754,February,Device temperature ,261
H&E,ps,17-02-2025,-,-,-,35,17-02-2025 14:48:28.034,February,Device temperature ,261
H&E,ps,17-02-2025,-,-,-,35,17-02-2025 14:48:33.305,February,Device temperature ,261
H&E,ps,17-02-2025,-,-,-,35,17-02-2025 14:48:38.590,February,Device temperature ,261
H&E,ps,17-02-2025,-,-,-,35,17-02-2025 14:48:43.872,February,Device temperature ,261
H&E,ps,17-02-2025,-,-,-,35,17-02-2025 14:48:49.141,February,Device temperature ,261
H&E,ps,17-02-2025,-,-,-,35,17-02-2025 14:48:54.407,February,Device temperature ,261
H&E,ps,17-02-2025,-,-,-,35,17-02-2025 14:48:59.678,February,Device temperature ,261
H&E,ps,17-02-2025,-,-,-,35,17-02-2025 14:49:04.965,February,Device temperature ,261
H&E,ps,17-02-2025,-,-,-,0,17-02-2025 14:49:10.415,February,Heater Door Opened,261
H&E,ps,17-02-2025,,,R2,0,17-02-2025 14:49:11.080,February,Test Started,261
H&E,ps,17-02-2025,L2,Loading,R2,0,17-02-2025 14:49:17.901,February,Picked From,261
H&E,ps,17-02-2025,H2,Heating,R2,0,17-02-2025 14:49:24.743,February,Placed In,261
H&E,ps,17-02-2025,-,-,-,0,17-02-2025 14:49:25.421,February,Heater Door Closed,261
H&E,ps,17-02-2025,-,-,-,35,17-02-2025 14:49:25.838,February,Device temperature ,261
H&E,ps,17-02-2025,-,-,-,35,17-02-2025 14:49:31.140,February,Device temperature ,261
H&E,ps,17-02-2025,-,-,-,35,17-02-2025 14:49:36.396,February,Device temperature ,261
H&E,ps,17-02-2025,-,-,-,35,17-02-2025 14:49:41.682,February,Device temperature ,261
H&E,ps,17-02-2025,-,-,-,35,17-02-2025 14:49:46.953,February,Device temperature ,261
H&E,ps,17-02-2025,-,-,-,35,17-02-2025 14:49:52.224,February,Device temperature ,261
H&E,ps,17-02-2025,-,-,-,35,17-02-2025 14:49:57.501,February,Device temperature ,261
H&E,ps,17-02-2025,-,-,-,35,17-02-2025 14:50:02.777,February,Device temperature ,261
H&E,ps,17-02-2025,-,-,-,35,17-02-2025 14:50:08.047,February,Device temperature ,261
H&E,ps,17-02-2025,-,-,-,35,17-02-2025 14:50:13.327,February,Device temperature ,261
H&E,ps,17-02-2025,-,-,-,35,17-02-2025 14:50:18.598,February,Device temperature ,261
H&E,ps,17-02-2025,-,-,-,35,17-02-2025 14:50:23.880,February,Device temperature ,261
H&E,ps,17-02-2025,-,-,-,35,17-02-2025 14:50:29.160,February,Device temperature ,261
H&E,ps,17-02-2025,-,-,-,35,17-02-2025 14:50:34.449,February,Device temperature ,261
H&E,ps,17-02-2025,-,-,-,35,17-02-2025 14:50:39.723,February,Device temperature ,261
H&E,ps,17-02-2025,-,-,-,35,17-02-2025 14:50:45.012,February,Device temperature ,261
H&E,ps,17-02-2025,-,-,-,35,17-02-2025 14:50:50.280,February,Device temperature ,261
H&E,ps,17-02-2025,-,-,-,35,17-02-2025 14:50:55.543,February,Device temperature ,261
H&E,ps,17-02-2025,-,-,-,35,17-02-2025 14:51:00.826,February,Device temperature ,261
H&E,ps,17-02-2025,-,-,-,35,17-02-2025 14:51:06.098,February,Device temperature ,261
H&E,ps,17-02-2025,-,-,-,35,17-02-2025 14:51:11.386,February,Device temperature ,261
H&E,ps,17-02-2025,-,-,-,35,17-02-2025 14:51:16.658,February,Device temperature ,261
H&E,ps,17-02-2025,-,-,-,36,17-02-2025 14:51:21.932,February,Device temperature ,261
H&E,ps,17-02-2025,-,-,-,36,17-02-2025 14:51:27.210,February,Device temperature ,261
H&E,ps,17-02-2025,-,-,-,36,17-02-2025 14:51:32.480,February,Device temperature ,261
H&E,ps,17-02-2025,-,-,-,36,17-02-2025 14:51:37.755,February,Device temperature ,261
H&E,ps,17-02-2025,-,-,-,36,17-02-2025 14:51:43.035,February,Device temperature ,261
H&E,ps,17-02-2025,-,-,-,36,17-02-2025 14:51:48.319,February,Device temperature ,261
H&E,ps,17-02-2025,-,-,-,36,17-02-2025 14:51:53.604,February,Device temperature ,261
H&E,ps,17-02-2025,-,-,-,35,17-02-2025 14:51:58.881,February,Device temperature ,261
H&E,ps,17-02-2025,-,-,-,36,17-02-2025 14:52:04.170,February,Device temperature ,261
H&E,ps,17-02-2025,-,-,-,35,17-02-2025 14:52:09.445,February,Device temperature ,261
H&E,ps,17-02-2025,-,-,-,35,17-02-2025 14:52:14.723,February,Device temperature ,261
H&E,ps,17-02-2025,-,-,-,35,17-02-2025 14:52:19.996,February,Device temperature ,261
H&E,ps,17-02-2025,-,-,-,35,17-02-2025 14:52:25.276,February,Device temperature ,261
H&E,ps,17-02-2025,-,-,-,35,17-02-2025 14:52:30.550,February,Device temperature ,261
H&E,ps,17-02-2025,-,-,-,36,17-02-2025 14:52:35.834,February,Device temperature ,261
H&E,ps,17-02-2025,-,-,-,36,17-02-2025 14:52:41.111,February,Device temperature ,261
H&E,ps,17-02-2025,-,-,-,35,17-02-2025 14:52:46.382,February,Device temperature ,261
H&E,ps,17-02-2025,-,-,-,0,17-02-2025 14:53:06.251,February,Heater Door Opened,261
H&E,ps,17-02-2025,H1,Heating,R1,0,17-02-2025 14:53:12.728,February,Picked From,261
H&E,ps,17-02-2025,-,-,-,0,17-02-2025 14:53:13.367,February,Heater Door Closed,261
H&E,ps,17-02-2025,J1,XYLENE-1,R1,0,17-02-2025 14:53:20.363,February,Placed In,261
H&E,ps,17-02-2025,J1,XYLENE-1,R1,0,17-02-2025 14:55:26.451,February,Picked From,261
H&E,ps,17-02-2025,J2,XYLENE-2,R1,0,17-02-2025 14:55:32.755,February,Placed In,261
H&E,ps,17-02-2025,-,-,-,0,17-02-2025 14:55:39.193,February,Heater Door Opened,261
H&E,ps,17-02-2025,,,R3,0,17-02-2025 14:55:39.861,February,Test Started,261
H&E,ps,17-02-2025,L3,Loading,R3,0,17-02-2025 14:55:46.681,February,Picked From,261
H&E,ps,17-02-2025,H3,Heating,R3,0,17-02-2025 14:55:53.474,February,Placed In,261
H&E,ps,17-02-2025,-,-,-,0,17-02-2025 14:55:54.123,February,Heater Door Closed,261
H&E,ps,17-02-2025,-,-,-,36,17-02-2025 14:55:54.561,February,Device temperature ,261
H&E,ps,17-02-2025,-,-,-,36,17-02-2025 14:55:59.820,February,Device temperature ,261
H&E,ps,17-02-2025,-,-,-,36,17-02-2025 14:56:05.099,February,Device temperature ,261
H&E,ps,17-02-2025,-,-,-,36,17-02-2025 14:56:10.362,February,Device temperature ,261
H&E,ps,17-02-2025,-,-,-,36,17-02-2025 14:56:15.614,February,Device temperature ,261
H&E,ps,17-02-2025,-,-,-,36,17-02-2025 14:56:20.882,February,Device temperature ,261
H&E,ps,17-02-2025,-,-,-,36,17-02-2025 14:56:26.151,February,Device temperature ,261
H&E,ps,17-02-2025,-,-,-,37,17-02-2025 14:56:31.446,February,Device temperature ,261
H&E,ps,17-02-2025,-,-,-,36,17-02-2025 14:56:36.732,February,Device temperature ,261
H&E,ps,17-02-2025,-,-,-,36,17-02-2025 14:56:41.997,February,Device temperature ,261
H&E,ps,17-02-2025,-,-,-,36,17-02-2025 14:56:47.277,February,Device temperature ,261
H&E,ps,17-02-2025,-,-,-,36,17-02-2025 14:56:52.550,February,Device temperature ,261
H&E,ps,17-02-2025,-,-,-,36,17-02-2025 14:56:57.824,February,Device temperature ,261
H&E,ps,17-02-2025,-,-,-,37,17-02-2025 14:57:03.095,February,Device temperature ,261
H&E,ps,17-02-2025,-,-,-,36,17-02-2025 14:57:13.581,February,Device temperature ,261
H&E,ps,17-02-2025,J2,XYLENE-2,R1,0,17-02-2025 14:57:39.813,February,Picked From,261
H&E,ps,17-02-2025,J4,100 % Alcohol,R1,0,17-02-2025 14:57:46.617,February,Placed In,261
H&E,ps,17-02-2025,-,-,-,0,17-02-2025 14:59:25.895,February,Heater Door Opened,261
H&E,ps,17-02-2025,H2,Heating,R2,0,17-02-2025 14:59:33.988,February,Picked From,261
H&E,ps,17-02-2025,-,-,-,0,17-02-2025 14:59:34.648,February,Heater Door Closed,261
H&E,ps,17-02-2025,J1,XYLENE-1,R2,0,17-02-2025 14:59:41.595,February,Placed In,261
H&E,ps,17-02-2025,J4,100 % Alcohol,R1,0,17-02-2025 14:59:53.682,February,Picked From,261
H&E,ps,17-02-2025,J5,70%Alcohol,R1,0,17-02-2025 15:00:00.017,February,Placed In,261
H&E,ps,17-02-2025,J1,XYLENE-1,R2,0,17-02-2025 15:01:49.312,February,Picked From,261
H&E,ps,17-02-2025,J2,XYLENE-2,R2,0,17-02-2025 15:01:55.649,February,Placed In,261
H&E,ps,17-02-2025,J5,70%Alcohol,R1,0,17-02-2025 15:02:07.189,February,Picked From,261
H&E,ps,17-02-2025,J6,95% Alcohol,R1,0,17-02-2025 15:02:13.520,February,Placed In,261
H&E,ps,17-02-2025,-,-,-,0,17-02-2025 15:02:22.696,February,Heater Door Opened,261
H&E,ps,17-02-2025,L1,-,-,0,17-02-2025 15:02:27.244,February,Liquid Level - 3915,261
H&E,ps,17-02-2025,L2,-,-,0,17-02-2025 15:02:30.261,February,Liquid Level - 388,261
H&E,ps,17-02-2025,L3,-,-,0,17-02-2025 15:02:33.031,February,Liquid Level - 364,261
H&E,ps,17-02-2025,-,-,-,0,17-02-2025 15:02:44.647,February,Home Reached,261
H&E,ps,17-02-2025,-,-,-,0,17-02-2025 15:02:47.336,February,Home Reached,261
H&E,ps,17-02-2025,,,R4,0,17-02-2025 15:02:49.370,February,Test Started,261
H&E,ps,17-02-2025,L2,Loading,R4,0,17-02-2025 15:03:01.267,February,Picked From,261
H&E,ps,17-02-2025,H2,Heating,R4,0,17-02-2025 15:03:08.094,February,Placed In,261
H&E,ps,17-02-2025,-,-,-,0,17-02-2025 15:03:08.763,February,Heater Door Closed,261
H&E,ps,17-02-2025,-,-,-,36,17-02-2025 15:03:09.195,February,Device temperature ,261
H&E,ps,17-02-2025,-,-,-,36,17-02-2025 15:03:14.473,February,Device temperature ,261
H&E,ps,17-02-2025,-,-,-,36,17-02-2025 15:03:19.760,February,Device temperature ,261
H&E,ps,17-02-2025,-,-,-,37,17-02-2025 15:03:25.040,February,Device temperature ,261
H&E,ps,17-02-2025,-,-,-,37,17-02-2025 15:03:30.318,February,Device temperature ,261
H&E,ps,17-02-2025,-,-,-,37,17-02-2025 15:03:35.586,February,Device temperature ,261
H&E,ps,17-02-2025,W1,Tap Water,--,0,17-02-2025 15:03:55.879,February,Water Valve : 1 is On,261
H&E,ps,17-02-2025,J2,XYLENE-2,R2,0,17-02-2025 15:04:03.292,February,Picked From,261
H&E,ps,17-02-2025,J4,100 % Alcohol,R2,0,17-02-2025 15:04:10.147,February,Placed In,261
H&E,ps,17-02-2025,J6,95% Alcohol,R1,0,17-02-2025 15:04:20.606,February,Picked From,261
H&E,ps,17-02-2025,W1,Running TAP Water,R1,0,17-02-2025 15:04:27.937,February,Placed In,261
H&E,ps,17-02-2025,-,-,-,0,17-02-2025 15:05:54.624,February,Heater Door Opened,261
H&E,ps,17-02-2025,H3,Heating,R3,0,17-02-2025 15:06:05.271,February,Picked From,261
H&E,ps,17-02-2025,-,-,-,0,17-02-2025 15:06:05.918,February,Heater Door Closed,261
H&E,ps,17-02-2025,J1,XYLENE-1,R3,0,17-02-2025 15:06:12.884,February,Placed In,261
H&E,ps,17-02-2025,J4,100 % Alcohol,R2,0,17-02-2025 15:06:28.269,February,Picked From,261
H&E,ps,17-02-2025,J5,70%Alcohol,R2,0,17-02-2025 15:06:34.584,February,Placed In,261
H&E,ps,17-02-2025,W1,Tap Water,--,0,17-02-2025 15:06:39.569,February,Water Valve : 1 is Off,261
H&E,ps,17-02-2025,W1,Running TAP Water,R1,0,17-02-2025 15:06:48.170,February,Picked From,261
H&E,ps,17-02-2025,J8,Hematoxin,R1,0,17-02-2025 15:06:55.015,February,Placed In,261
H&E,ps,17-02-2025,J1,XYLENE-1,R3,0,17-02-2025 15:08:22.119,February,Picked From,261
H&E,ps,17-02-2025,J2,XYLENE-2,R3,0,17-02-2025 15:08:28.457,February,Placed In,261
H&E,ps,17-02-2025,J5,70%Alcohol,R2,0,17-02-2025 15:08:41.703,February,Picked From,261
H&E,ps,17-02-2025,J6,95% Alcohol,R2,0,17-02-2025 15:08:48.035,February,Placed In,261
H&E,ps,17-02-2025,-,-,-,0,17-02-2025 15:09:13.636,February,Heater Door Opened,261
H&E,ps,17-02-2025,,,R5,0,17-02-2025 15:09:14.347,February,Test Started,261
H&E,ps,17-02-2025,L3,Loading,R5,0,17-02-2025 15:09:22.433,February,Picked From,261
H&E,ps,17-02-2025,H3,Heating,R5,0,17-02-2025 15:09:29.479,February,Placed In,261
H&E,ps,17-02-2025,-,-,-,0,17-02-2025 15:09:30.127,February,Heater Door Closed,261
H&E,ps,17-02-2025,-,-,-,37,17-02-2025 15:09:30.575,February,Device temperature ,261
H&E,ps,17-02-2025,-,-,-,37,17-02-2025 15:09:35.839,February,Device temperature ,261
H&E,ps,17-02-2025,W2,Tap Water,--,0,17-02-2025 15:09:37.416,February,Water Valve : 2 is On,261
H&E,ps,17-02-2025,J8,Hematoxin,R1,0,17-02-2025 15:10:04.658,February,Picked From,261
