TSP,ps,20-12-2023,U1,R1,0,20-12-2023 14:17:41,December,Placed In
TSP,ps,20-12-2023,U1,R1,0,20-12-2023 14:17:42,December,Test Completed
TSP,ps,20-12-2023,J4,R3,0,20-12-2023 14:19:05,December,Picked From
TSP,ps,20-12-2023,J5,R3,0,20-12-2023 14:19:11,December,Placed In
TSP,ps,20-12-2023,J6,R2,0,20-12-2023 14:19:19,December,Picked From
TSP,ps,20-12-2023,J7,R2,0,20-12-2023 14:19:25,December,Placed In
TSP,ps,20-12-2023,J5,R3,0,20-12-2023 14:21:18,December,Picked From
TSP,ps,20-12-2023,J6,R3,0,20-12-2023 14:21:24,December,Placed In
TSP,ps,20-12-2023,J7,R2,0,20-12-2023 14:21:47,December,Picked From
TSP,ps,20-12-2023,U2,R2,0,20-12-2023 14:21:56,December,Placed In
TSP,ps,20-12-2023,U2,R2,0,20-12-2023 14:21:57,December,Test Completed
TSP,ps,20-12-2023,J6,R3,0,20-12-2023 14:23:34,December,Picked From
TSP,ps,20-12-2023,J7,R3,0,20-12-2023 14:23:40,December,Placed In
TSP,ps,20-12-2023,J7,R3,0,20-12-2023 14:25:47,December,Picked From
TSP,ps,20-12-2023,U3,R3,0,20-12-2023 14:25:55,December,Placed In
TSP,ps,20-12-2023,U3,R3,0,20-12-2023 14:25:56,December,Test Completed
Rack Status,ps,20-12-2023,-,-,0,20-12-2023 14:46:23,December,Rack Hold Status - 00
Rack Status,ps,20-12-2023,-,-,0,20-12-2023 14:46:27,December,Home Reached
Rack Status,ps,20-12-2023,-,-,0,20-12-2023 14:46:32,December,Home Reached
Rack Status,ps,20-12-2023,-,-,0,20-12-2023 14:46:32,December,
