,ps,15-04-2025,-,-,-,35,15-04-2025 11:01:18.289,April,35 - Temperature set to device,0
H&E,ps,15-04-2025,-,-,-,-273,15-04-2025 11:10:46.578,April,Device temperature ,526
H&E,ps,15-04-2025,-,-,-,-273,15-04-2025 11:11:01.803,April,Device temperature ,526
H&E,ps,15-04-2025,-,-,-,545,15-04-2025 11:11:06.492,April,Device temperature ,526
H&E,ps,15-04-2025,-,-,-,545,15-04-2025 11:11:16.993,April,Device temperature ,526
H&E,ps,15-04-2025,-,-,-,545,15-04-2025 11:11:32.196,April,Device temperature ,526
H&E,ps,15-04-2025,-,-,-,-273,15-04-2025 11:11:47.396,April,Device temperature ,526
H&E,ps,15-04-2025,-,-,-,545,15-04-2025 11:12:02.600,April,Device temperature ,526
H&E,ps,15-04-2025,-,-,-,545,15-04-2025 11:12:17.791,April,Device temperature ,526
H&E,ps,15-04-2025,-,-,-,545,15-04-2025 11:12:32.967,April,Device temperature ,526
H&E,ps,15-04-2025,-,-,-,545,15-04-2025 11:12:48.164,April,Device temperature ,526
H&E,ps,15-04-2025,-,-,-,545,15-04-2025 11:13:03.352,April,Device temperature ,526
H&E,ps,15-04-2025,-,-,-,545,15-04-2025 11:13:18.540,April,Device temperature ,526
H&E,ps,15-04-2025,-,-,-,545,15-04-2025 11:13:33.725,April,Device temperature ,526
H&E,ps,15-04-2025,-,-,-,-273,15-04-2025 11:13:48.932,April,Device temperature ,526
H&E,ps,15-04-2025,-,-,-,545,15-04-2025 11:14:04.116,April,Device temperature ,526
H&E,ps,15-04-2025,-,-,-,447,15-04-2025 11:14:20.322,April,Device temperature ,526
H&E,ps,15-04-2025,-,-,-,0,15-04-2025 11:14:25.528,April,Heater Door Opened,526
H&E,ps,15-04-2025,H1,Heating,R1,0,15-04-2025 11:14:32.134,April,Picked From,526
H&E,ps,15-04-2025,-,-,-,0,15-04-2025 11:14:32.673,April,Heater Door Closed,526
H&E,ps,15-04-2025,J1,XYLENE-1,R1,0,15-04-2025 11:14:39.757,April,Placed In,526
H&E,ps,15-04-2025,-,-,-,545,15-04-2025 11:14:44.231,April,Device temperature ,526
H&E,ps,15-04-2025,-,-,-,545,15-04-2025 11:14:59.419,April,Device temperature ,526
H&E,ps,15-04-2025,-,-,-,545,15-04-2025 11:15:14.621,April,Device temperature ,526
H&E,ps,15-04-2025,-,-,-,545,15-04-2025 11:15:29.818,April,Device temperature ,526
H&E,ps,15-04-2025,-,-,-,-273,15-04-2025 11:15:45.015,April,Device temperature ,526
H&E,ps,15-04-2025,-,-,-,545,15-04-2025 11:16:00.187,April,Device temperature ,526
H&E,ps,15-04-2025,-,-,-,545,15-04-2025 11:16:15.384,April,Device temperature ,526
H&E,ps,15-04-2025,-,-,-,545,15-04-2025 11:16:31.599,April,Device temperature ,526
H&E,ps,15-04-2025,J1,XYLENE-1,R1,0,15-04-2025 11:16:45.442,April,Picked From,526
H&E,ps,15-04-2025,J2,XYLENE-2,R1,0,15-04-2025 11:16:51.557,April,Placed In,526
H&E,ps,15-04-2025,-,-,-,545,15-04-2025 11:16:56.062,April,Device temperature ,526
H&E,ps,15-04-2025,-,-,-,0,15-04-2025 11:17:01.625,April,Heater Door Opened,526
H&E,ps,15-04-2025,,,R3,0,15-04-2025 11:17:02.159,April,Test Started,526
H&E,ps,15-04-2025,L3,Loading,R3,0,15-04-2025 11:17:09.264,April,Picked From,526
H&E,ps,15-04-2025,H1,Heating,R3,0,15-04-2025 11:17:15.887,April,Placed In,526
H&E,ps,15-04-2025,-,-,-,0,15-04-2025 11:17:16.928,April,Heater Door Closed,526
H&E,ps,15-04-2025,-,-,-,-273,15-04-2025 11:17:17.632,April,Device temperature ,526
H&E,ps,15-04-2025,-,-,-,545,15-04-2025 11:17:32.823,April,Device temperature ,526
H&E,ps,15-04-2025,-,-,-,545,15-04-2025 11:17:37.114,April,Device temperature ,526
H&E,ps,15-04-2025,-,-,-,545,15-04-2025 11:17:48.012,April,Device temperature ,526
H&E,ps,15-04-2025,-,-,-,-273,15-04-2025 11:18:03.220,April,Device temperature ,526
H&E,ps,15-04-2025,-,-,-,545,15-04-2025 11:18:18.411,April,Device temperature ,526
H&E,ps,15-04-2025,-,-,-,447,15-04-2025 11:18:33.599,April,Device temperature ,526
H&E,ps,15-04-2025,-,-,-,545,15-04-2025 11:18:49.790,April,Device temperature ,526
H&E,ps,15-04-2025,J2,XYLENE-2,R1,0,15-04-2025 11:18:58.757,April,Picked From,526
H&E,ps,15-04-2025,J4,100 % Alcohol,R1,0,15-04-2025 11:19:05.347,April,Placed In,526
H&E,ps,15-04-2025,-,-,-,545,15-04-2025 11:19:09.859,April,Device temperature ,526
H&E,ps,15-04-2025,-,-,-,545,15-04-2025 11:19:25.055,April,Device temperature ,526
H&E,ps,15-04-2025,-,-,-,545,15-04-2025 11:19:40.250,April,Device temperature ,526
H&E,ps,15-04-2025,-,-,-,545,15-04-2025 11:19:55.434,April,Device temperature ,526
H&E,ps,15-04-2025,-,-,-,545,15-04-2025 11:20:10.620,April,Device temperature ,526
H&E,ps,15-04-2025,-,-,-,545,15-04-2025 11:20:25.820,April,Device temperature ,526
H&E,ps,15-04-2025,-,-,-,545,15-04-2025 11:20:42.011,April,Device temperature ,526
H&E,ps,15-04-2025,-,-,-,0,15-04-2025 11:20:45.856,April,Heater Door Opened,526
H&E,ps,15-04-2025,H2,Heating,R2,0,15-04-2025 11:20:53.936,April,Picked From,526
H&E,ps,15-04-2025,-,-,-,0,15-04-2025 11:20:54.466,April,Heater Door Closed,526
H&E,ps,15-04-2025,J1,XYLENE-1,R2,0,15-04-2025 11:21:01.554,April,Placed In,526
H&E,ps,15-04-2025,-,-,-,545,15-04-2025 11:21:05.573,April,Device temperature ,526
H&E,ps,15-04-2025,J4,100 % Alcohol,R1,0,15-04-2025 11:21:17.558,April,Picked From,526
H&E,ps,15-04-2025,J5,70%Alcohol,R1,0,15-04-2025 11:21:23.690,April,Placed In,526
H&E,ps,15-04-2025,-,-,-,447,15-04-2025 11:21:28.629,April,Device temperature ,526
H&E,ps,15-04-2025,-,-,-,545,15-04-2025 11:21:43.817,April,Device temperature ,526
H&E,ps,15-04-2025,-,-,-,545,15-04-2025 11:21:59.025,April,Device temperature ,526
H&E,ps,15-04-2025,-,-,-,545,15-04-2025 11:22:14.210,April,Device temperature ,526
H&E,ps,15-04-2025,-,-,-,545,15-04-2025 11:22:29.400,April,Device temperature ,526
H&E,ps,15-04-2025,-,-,-,545,15-04-2025 11:22:45.579,April,Device temperature ,526
H&E,ps,15-04-2025,-,-,-,545,15-04-2025 11:23:00.776,April,Device temperature ,526
H&E,ps,15-04-2025,J1,XYLENE-1,R2,0,15-04-2025 11:23:08.815,April,Picked From,526
H&E,ps,15-04-2025,J2,XYLENE-2,R2,0,15-04-2025 11:23:14.884,April,Placed In,526
H&E,ps,15-04-2025,-,-,-,545,15-04-2025 11:23:19.855,April,Device temperature ,526
H&E,ps,15-04-2025,J5,70%Alcohol,R1,0,15-04-2025 11:23:30.838,April,Picked From,526
H&E,ps,15-04-2025,J6,95% Alcohol,R1,0,15-04-2025 11:23:36.953,April,Placed In,526
H&E,ps,15-04-2025,-,-,-,545,15-04-2025 11:23:42.022,April,Device temperature ,526
H&E,ps,15-04-2025,-,-,-,0,15-04-2025 11:23:48.231,April,Home Reached,526
H&E,ps,15-04-2025,-,-,-,0,15-04-2025 11:23:49.262,April,Heater Door Opened,526
H&E,ps,15-04-2025,L1,-,-,0,15-04-2025 11:23:58.246,April,Liquid Level - 953,526
H&E,ps,15-04-2025,L2,-,-,0,15-04-2025 11:24:01.246,April,Liquid Level - 955,526
H&E,ps,15-04-2025,L3,-,-,0,15-04-2025 11:24:04.224,April,Liquid Level - 959,526
H&E,ps,15-04-2025,-,-,-,0,15-04-2025 11:24:04.929,April,Home Reached,526
H&E,ps,15-04-2025,-,-,-,0,15-04-2025 11:24:06.650,April,Home Reached,526
H&E,ps,15-04-2025,,,R4,0,15-04-2025 11:24:07.943,April,Test Started,526
H&E,ps,15-04-2025,L1,Loading,R4,0,15-04-2025 11:24:15.559,April,Picked From,526
H&E,ps,15-04-2025,H2,Heating,R4,0,15-04-2025 11:24:22.683,April,Placed In,526
H&E,ps,15-04-2025,-,-,-,0,15-04-2025 11:24:23.747,April,Heater Door Closed,526
H&E,ps,15-04-2025,-,-,-,545,15-04-2025 11:24:24.456,April,Device temperature ,526
H&E,ps,15-04-2025,-,-,-,545,15-04-2025 11:24:39.660,April,Device temperature ,526
H&E,ps,15-04-2025,-,-,-,545,15-04-2025 11:24:44.117,April,Device temperature ,526
H&E,ps,15-04-2025,-,-,-,545,15-04-2025 11:24:54.859,April,Device temperature ,526
H&E,ps,15-04-2025,-,-,-,545,15-04-2025 11:25:11.051,April,Device temperature ,526
H&E,ps,15-04-2025,J2,XYLENE-2,R2,0,15-04-2025 11:25:22.196,April,Picked From,526
H&E,ps,15-04-2025,J4,100 % Alcohol,R2,0,15-04-2025 11:25:28.791,April,Placed In,526
H&E,ps,15-04-2025,W1,Tap Water,--,0,15-04-2025 11:25:29.494,April,Water Valve : 1 is On,526
H&E,ps,15-04-2025,J6,95% Alcohol,R1,0,15-04-2025 11:25:43.692,April,Picked From,526
H&E,ps,15-04-2025,-,-,-,0,15-04-2025 11:25:43.893,April,Home Reached,526
H&E,ps,15-04-2025,W1,Running TAP Water,R1,0,15-04-2025 11:25:51.844,April,Placed In,526
H&E,ps,15-04-2025,-,-,-,0,15-04-2025 11:25:52.433,April,Home Reached,526
H&E,ps,15-04-2025,-,-,-,545,15-04-2025 11:25:55.281,April,Device temperature ,526
H&E,ps,15-04-2025,-,-,-,545,15-04-2025 11:26:10.489,April,Device temperature ,526
H&E,ps,15-04-2025,-,-,-,-273,15-04-2025 11:26:25.691,April,Device temperature ,526
H&E,ps,15-04-2025,-,-,-,545,15-04-2025 11:26:40.894,April,Device temperature ,526
H&E,ps,15-04-2025,-,-,-,545,15-04-2025 11:26:56.083,April,Device temperature ,526
H&E,ps,15-04-2025,-,-,-,545,15-04-2025 11:27:12.295,April,Device temperature ,526
H&E,ps,15-04-2025,-,-,-,0,15-04-2025 11:27:17.103,April,Heater Door Opened,526
H&E,ps,15-04-2025,H1,Heating,R3,0,15-04-2025 11:27:23.693,April,Picked From,526
H&E,ps,15-04-2025,-,-,-,0,15-04-2025 11:27:24.231,April,Heater Door Closed,526
H&E,ps,15-04-2025,J1,XYLENE-1,R3,0,15-04-2025 11:27:31.319,April,Placed In,526
H&E,ps,15-04-2025,J4,100 % Alcohol,R2,0,15-04-2025 11:27:41.013,April,Picked From,526
H&E,ps,15-04-2025,J5,70%Alcohol,R2,0,15-04-2025 11:27:47.140,April,Placed In,526
H&E,ps,15-04-2025,-,-,-,545,15-04-2025 11:27:51.761,April,Device temperature ,526
H&E,ps,15-04-2025,W1,Tap Water,--,0,15-04-2025 11:27:52.272,April,Water Valve : 1 is Off,526
H&E,ps,15-04-2025,W1,Running TAP Water,R1,0,15-04-2025 11:28:00.686,April,Picked From,526
H&E,ps,15-04-2025,-,-,-,0,15-04-2025 11:28:00.888,April,Home Reached,526
H&E,ps,15-04-2025,J8,Hematoxin,R1,0,15-04-2025 11:28:08.337,April,Placed In,526
H&E,ps,15-04-2025,-,-,-,0,15-04-2025 11:28:08.939,April,Home Reached,526
H&E,ps,15-04-2025,-,-,-,-273,15-04-2025 11:28:12.315,April,Device temperature ,526
H&E,ps,15-04-2025,-,-,-,545,15-04-2025 11:28:27.512,April,Device temperature ,526
H&E,ps,15-04-2025,-,-,-,545,15-04-2025 11:28:42.723,April,Device temperature ,526
H&E,ps,15-04-2025,-,-,-,545,15-04-2025 11:28:57.906,April,Device temperature ,526
H&E,ps,15-04-2025,-,-,-,545,15-04-2025 11:29:13.087,April,Device temperature ,526
H&E,ps,15-04-2025,-,-,-,545,15-04-2025 11:29:29.321,April,Device temperature ,526
H&E,ps,15-04-2025,J1,XYLENE-1,R3,0,15-04-2025 11:29:38.189,April,Picked From,526
H&E,ps,15-04-2025,J2,XYLENE-2,R3,0,15-04-2025 11:29:44.333,April,Placed In,526
H&E,ps,15-04-2025,J5,70%Alcohol,R2,0,15-04-2025 11:29:54.443,April,Picked From,526
H&E,ps,15-04-2025,J6,95% Alcohol,R2,0,15-04-2025 11:30:00.564,April,Placed In,526
H&E,ps,15-04-2025,-,-,-,545,15-04-2025 11:30:04.858,April,Device temperature ,526
H&E,ps,15-04-2025,-,-,-,545,15-04-2025 11:30:20.063,April,Device temperature ,526
H&E,ps,15-04-2025,-,-,-,545,15-04-2025 11:30:33.182,April,Device temperature ,526
H&E,ps,15-04-2025,-,-,-,0,15-04-2025 11:30:39.435,April,Heater Door Opened,526
H&E,ps,15-04-2025,,,R5,0,15-04-2025 11:30:39.950,April,Test Started,526
H&E,ps,15-04-2025,L2,Loading,R5,0,15-04-2025 11:30:47.029,April,Picked From,526
H&E,ps,15-04-2025,H1,Heating,R5,0,15-04-2025 11:30:54.125,April,Placed In,526
H&E,ps,15-04-2025,-,-,-,0,15-04-2025 11:30:55.177,April,Heater Door Closed,526
H&E,ps,15-04-2025,-,-,-,545,15-04-2025 11:30:55.874,April,Device temperature ,526
H&E,ps,15-04-2025,J8,Hematoxin,R1,0,15-04-2025 11:31:17.750,April,Picked From,526
H&E,ps,15-04-2025,-,-,-,0,15-04-2025 11:31:17.939,April,Home Reached,526
H&E,ps,15-04-2025,W2,Running TAP Water,R1,0,15-04-2025 11:31:25.901,April,Placed In,526
H&E,ps,15-04-2025,-,-,-,0,15-04-2025 11:31:26.497,April,Home Reached,526
H&E,ps,15-04-2025,-,-,-,545,15-04-2025 11:31:28.993,April,Device temperature ,526
H&E,ps,15-04-2025,W1,Tap Water,--,0,15-04-2025 11:31:43.866,April,Water Valve : 1 is On,526
H&E,ps,15-04-2025,J2,XYLENE-2,R3,0,15-04-2025 11:31:51.450,April,Picked From,526
H&E,ps,15-04-2025,J4,100 % Alcohol,R3,0,15-04-2025 11:31:58.098,April,Placed In,526
H&E,ps,15-04-2025,J6,95% Alcohol,R2,0,15-04-2025 11:32:07.247,April,Picked From,526
H&E,ps,15-04-2025,-,-,-,0,15-04-2025 11:32:07.469,April,Home Reached,526
H&E,ps,15-04-2025,W1,Running TAP Water,R2,0,15-04-2025 11:32:15.463,April,Placed In,526
H&E,ps,15-04-2025,-,-,-,0,15-04-2025 11:32:16.058,April,Home Reached,526
H&E,ps,15-04-2025,-,-,-,545,15-04-2025 11:32:18.869,April,Device temperature ,526
H&E,ps,15-04-2025,W2,Tap Water,--,0,15-04-2025 11:32:26.126,April,Water Valve : 2 is Off,526
H&E,ps,15-04-2025,W2,Running TAP Water,R1,0,15-04-2025 11:32:34.034,April,Picked From,526
H&E,ps,15-04-2025,J9,Mild Acid,R1,0,15-04-2025 11:32:40.619,April,Placed In,526
H&E,ps,15-04-2025,-,-,-,-273,15-04-2025 11:32:45.169,April,Device temperature ,526
H&E,ps,15-04-2025,-,-,-,545,15-04-2025 11:33:00.360,April,Device temperature ,526
H&E,ps,15-04-2025,-,-,-,545,15-04-2025 11:33:15.532,April,Device temperature ,526
H&E,ps,15-04-2025,W2,Tap Water,--,0,15-04-2025 11:33:23.883,April,Water Valve : 2 is On,526
H&E,ps,15-04-2025,J9,Mild Acid,R1,0,15-04-2025 11:33:46.291,April,Picked From,526
H&E,ps,15-04-2025,W2,Running TAP Water,R1,0,15-04-2025 11:33:52.896,April,Placed In,526
H&E,ps,15-04-2025,-,-,-,545,15-04-2025 11:33:56.929,April,Device temperature ,526
H&E,ps,15-04-2025,J4,100 % Alcohol,R3,0,15-04-2025 11:34:06.229,April,Picked From,526
H&E,ps,15-04-2025,J5,70%Alcohol,R3,0,15-04-2025 11:34:12.329,April,Placed In,526
H&E,ps,15-04-2025,-,-,-,0,15-04-2025 11:34:23.888,April,Heater Door Opened,526
H&E,ps,15-04-2025,H2,Heating,R4,0,15-04-2025 11:34:32.497,April,Picked From,526
H&E,ps,15-04-2025,-,-,-,0,15-04-2025 11:34:33.034,April,Heater Door Closed,526
H&E,ps,15-04-2025,J1,XYLENE-1,R4,0,15-04-2025 11:34:40.125,April,Placed In,526
H&E,ps,15-04-2025,W1,Tap Water,--,0,15-04-2025 11:34:43.878,April,Water Valve : 1 is Off,526
H&E,ps,15-04-2025,W1,Running TAP Water,R2,0,15-04-2025 11:34:49.792,April,Picked From,526
H&E,ps,15-04-2025,-,-,-,0,15-04-2025 11:34:49.989,April,Home Reached,526
H&E,ps,15-04-2025,J8,Hematoxin,R2,0,15-04-2025 11:34:57.419,April,Placed In,526
H&E,ps,15-04-2025,-,-,-,0,15-04-2025 11:34:58.005,April,Home Reached,526
H&E,ps,15-04-2025,W2,Tap Water,--,0,15-04-2025 11:34:58.205,April,Water Valve : 2 is Off,526
H&E,ps,15-04-2025,W2,Running TAP Water,R1,0,15-04-2025 11:34:58.590,April,Picked From,526
H&E,ps,15-04-2025,J18,Bluing,R1,0,15-04-2025 11:34:59.111,April,Placed In,526
H&E,ps,15-04-2025,-,-,-,545,15-04-2025 11:35:14.415,April,Device temperature ,526
H&E,ps,15-04-2025,-,-,-,545,15-04-2025 11:35:29.613,April,Device temperature ,526
H&E,ps,15-04-2025,W6,Tap Water,--,0,15-04-2025 11:35:42.327,April,Water Valve : 6 is On,526
H&E,ps,15-04-2025,J18,Bluing,R1,0,15-04-2025 11:35:59.718,April,Picked From,526
H&E,ps,15-04-2025,W6,Running TAP Water,R1,0,15-04-2025 11:36:00.252,April,Placed In,526
H&E,ps,15-04-2025,J5,70%Alcohol,R3,0,15-04-2025 11:36:13.115,April,Picked From,526
H&E,ps,15-04-2025,J6,95% Alcohol,R3,0,15-04-2025 11:36:13.628,April,Placed In,526
H&E,ps,15-04-2025,-,-,-,545,15-04-2025 11:36:28.342,April,Device temperature ,526
H&E,ps,15-04-2025,J1,XYLENE-1,R4,0,15-04-2025 11:36:40.887,April,Picked From,526
H&E,ps,15-04-2025,J2,XYLENE-2,R4,0,15-04-2025 11:36:41.402,April,Placed In,526
H&E,ps,15-04-2025,-,-,-,545,15-04-2025 11:36:56.549,April,Device temperature ,526
H&E,ps,15-04-2025,W6,Tap Water,--,0,15-04-2025 11:37:00.555,April,Water Valve : 6 is Off,526
H&E,ps,15-04-2025,W6,Running TAP Water,R1,0,15-04-2025 11:37:00.961,April,Picked From,526
H&E,ps,15-04-2025,-,-,-,0,15-04-2025 11:37:06.024,April,Home Reached,526
H&E,ps,15-04-2025,-,-,-,0,15-04-2025 11:40:13.176,April,Heater Switched Off ,526
