Command Sent SET TEMPERATURE - #0,10,32*870a  * 21-03-2025 15:11:17.647
Command Sent READ TEMPERATURE - #27,11*3d06  * 21-03-2025 15:21:37.260
CRC-Response  - 27,11,F000,50*481a * 21-03-2025 15:21:37.366
Command Sent READ TEMPERATURE - #28,11*2905  * 21-03-2025 15:21:47.531
CRC-Response  - 28,11,F000,50*470e * 21-03-2025 15:21:47.704
Command Sent READ TEMPERATURE - #29,11*d504  * 21-03-2025 15:21:57.879
CRC-Response  - 29,11,F000,50*c60c * 21-03-2025 15:21:57.996
Command Sent READ TEMPERATURE - #30,11*893a  * 21-03-2025 15:22:08.187
CRC-Response  - 30,11,F000,447*cfc1 * 21-03-2025 15:22:08.302
Command Sent READ TEMPERATURE - #31,11*753b  * 21-03-2025 15:22:18.473
CRC-Response  - 31,11,F000,447*4ec3 * 21-03-2025 15:22:18.580
Command Sent READ TEMPERATURE - #32,11*313b  * 21-03-2025 15:22:28.747
CRC-Response  - 32,11,F000,50*8c16 * 21-03-2025 15:22:28.854
Command Sent READ TEMPERATURE - #33,11*cd3a  * 21-03-2025 15:22:39.25
CRC-Response  - 33,11,F000,50*0d14 * 21-03-2025 15:22:39.162
Command Sent READ TEMPERATURE - #34,11*b93b  * 21-03-2025 15:22:49.339
CRC-Response  - 34,11,F000,50*4a1f * 21-03-2025 15:22:49.456
Command Sent READ TEMPERATURE - #35,11*453a  * 21-03-2025 15:22:59.628
CRC-Response  - 35,11,F000,50*cb1d * 21-03-2025 15:22:59.741
Command Sent READ TEMPERATURE - #36,11*013a  * 21-03-2025 15:23:09.906
CRC-Response  - 36,11,F000,50*0818 * 21-03-2025 15:23:10.14
Command Sent READ TEMPERATURE - #37,11*fd3b  * 21-03-2025 15:23:20.188
CRC-Response  - 37,11,F000,50*891a * 21-03-2025 15:23:20.307
Command Sent READ TEMPERATURE - #38,11*e938  * 21-03-2025 15:23:30.462
CRC-Response  - 38,11,F000,50*860e * 21-03-2025 15:23:30.570
Command Sent READ TEMPERATURE - #39,11*1539  * 21-03-2025 15:23:40.739
CRC-Response  - 39,11,F000,447*06dc * 21-03-2025 15:23:41.76
Command Sent READ TEMPERATURE - #40,11*498f  * 21-03-2025 15:23:51.250
CRC-Response  - 40,11,F000,50*0917 * 21-03-2025 15:23:51.355
Command Sent READ TEMPERATURE - #41,11*b58e  * 21-03-2025 15:24:01.502
CRC-Response  - 41,11,F000,50*8815 * 21-03-2025 15:24:01.656
Command Sent READ TEMPERATURE - #42,11*f18e  * 21-03-2025 15:24:11.823
CRC-Response  - 42,11,F000,50*4b10 * 21-03-2025 15:24:11.941
Command Sent READ TEMPERATURE - #43,11*0d8f  * 21-03-2025 15:24:22.105
CRC-Response  - 43,11,F000,447*cbc2 * 21-03-2025 15:24:22.213
Command Sent READ TEMPERATURE - #44,11*798e  * 21-03-2025 15:24:32.377
CRC-Response  - 44,11,F000,50*8d19 * 21-03-2025 15:24:32.485
Command Sent READ TEMPERATURE - #45,11*858f  * 21-03-2025 15:24:42.654
CRC-Response  - 45,11,F000,50*0c1b * 21-03-2025 15:24:42.804
Command Sent READ TEMPERATURE - #46,11*c18f  * 21-03-2025 15:24:52.962
CRC-Response  - 46,11,F000,50*cf1e * 21-03-2025 15:24:53.80
Command Sent READ TEMPERATURE - #47,11*3d8e  * 21-03-2025 15:25:03.247
CRC-Response  - 47,11,F000,50*4e1c * 21-03-2025 15:25:03.369
Command Sent Rack-1 Picked from J1 - #72,2,1,10304,800,0,0*4d20  * 21-03-2025 15:28:09.127
CRC-Response  - 72,2,I001,1*ed2c * 21-03-2025 15:28:15.285
CRC-Response  - 72,2,F000,1*d27d * 21-03-2025 15:28:15.289
RA Picked Rack From J1 * 21-03-2025 15:28:15.293
Command Sent Rack-1 Placed in J2 - #73,3,1,13934,800 ,0,0*e9ec  * 21-03-2025 15:28:15.845
CRC-Response  - 73,3,I001,1*e4bc * 21-03-2025 15:28:21.567
CRC-Response  - 73,3,F000,1*dbed * 21-03-2025 15:28:21.571
RA Placed Rack in J2 * 21-03-2025 15:28:21.573
Command Sent HEATER ON - #74,12,1*56ba  * 21-03-2025 15:28:22.52
CRC-Response  - 74,12,F000*ea11 * 21-03-2025 15:28:22.171
Command Sent READ TEMPERATURE - #75,11*85cb  * 21-03-2025 15:28:52.892
CRC-Response  - 75,11,F000,545*0f18 * 21-03-2025 15:28:53.215
Command Sent READ TEMPERATURE - #76,11*c1cb  * 21-03-2025 15:29:03.394
CRC-Response  - 76,11,F000,447*cdcd * 21-03-2025 15:29:03.505
Command Sent READ TEMPERATURE - #77,11*3dca  * 21-03-2025 15:29:13.682
CRC-Response  - 77,11,F000,545*4d1f * 21-03-2025 15:29:13.788
Command Sent READ TEMPERATURE - #78,11*29c9  * 21-03-2025 15:29:23.948
CRC-Response  - 78,11,F000,447*43db * 21-03-2025 15:29:24.64
Command Sent READ TEMPERATURE - #79,11*d5c8  * 21-03-2025 15:29:34.234
CRC-Response  - 79,11,F000,545*c309 * 21-03-2025 15:29:34.340
Command Sent READ TEMPERATURE - #80,11*489f  * 21-03-2025 15:29:44.498
CRC-Response  - 80,11,F000,545*051b * 21-03-2025 15:29:44.618
Command Sent READ TEMPERATURE - #81,11*b49e  * 21-03-2025 15:29:54.787
CRC-Response  - 81,11,F000,545*8419 * 21-03-2025 15:29:54.904
Command Sent HEATER OFF - #82,12,0*f084  * 21-03-2025 15:30:02.87
CRC-Response  - 82,12,F000*7a0a * 21-03-2025 15:30:05.275
Command Sent Rack-1 Picked from J2 - #83,2,1,13934,800 ,0,0*ea42  * 21-03-2025 15:30:22.99
CRC-Response  - 83,2,I001,1*3c4d * 21-03-2025 15:30:27.296
CRC-Response  - 83,2,F000,1*031c * 21-03-2025 15:30:27.301
RA Picked Rack From J2 * 21-03-2025 15:30:27.303
Command Sent Rack-1 Placed in J4 - #84,3,1,21194,800 ,0,0*e762  * 21-03-2025 15:30:27.809
CRC-Response  - 84,3,I001,1*2a3d * 21-03-2025 15:30:33.928
CRC-Response  - 84,3,F000,1*156c * 21-03-2025 15:30:33.929
RA Placed Rack in J4 * 21-03-2025 15:30:33.931
Command Sent HEATER ON - #85,12,1*8744  * 21-03-2025 15:30:34.528
CRC-Response  - 85,12,F000*4a2c * 21-03-2025 15:30:34.639
Command Sent READ TEMPERATURE - #86,11*c09f  * 21-03-2025 15:31:05.334
CRC-Response  - 86,11,F000,545*c312 * 21-03-2025 15:31:05.625
Command Sent READ TEMPERATURE - #87,11*3c9e  * 21-03-2025 15:31:15.803
CRC-Response  - 87,11,F000,545*4210 * 21-03-2025 15:31:15.920
Command Sent HEATER OFF - #88,12,0*5a84  * 21-03-2025 15:31:21.673
CRC-Response  - 88,12,F000*da74 * 21-03-2025 15:31:21.792
Command Sent HEATER DOOR OPEN - #89,8,1,1*98c9  * 21-03-2025 15:31:41.687
CRC-Response  - 89,8,I001*7441 * 21-03-2025 15:31:42.129
CRC-Response  - 89,8,F000*a083 * 21-03-2025 15:31:42.134
Command Sent Rack-2 Picked from H1 - #90,2,1,2688,1000,0,1*4abb  * 21-03-2025 15:31:42.796
CRC-Response  - 90,2,I001,1*cfb9 * 21-03-2025 15:31:50.202
CRC-Response  - 90,2,F000,1*f0e8 * 21-03-2025 15:31:50.209
RA Picked Rack From H1 * 21-03-2025 15:31:50.211
Command Sent HEATER DOOR CLOSE - #91,8,1,0*5440  * 21-03-2025 15:31:50.522
CRC-Response  - 91,8,I001*424d * 21-03-2025 15:31:50.975
CRC-Response  - 91,8,F000*968f * 21-03-2025 15:31:50.979
Command Sent Rack-2 Placed in J1 - #92,3,1,10304,800,0,0*f218  * 21-03-2025 15:31:51.643
CRC-Response  - 92,3,I001,1*c9d9 * 21-03-2025 15:31:57.799
CRC-Response  - 92,3,F000,1*f688 * 21-03-2025 15:31:57.802
RA Placed Rack in J1 * 21-03-2025 15:31:57.805
Command Sent HEATER ON - #93,12,1*2154  * 21-03-2025 15:31:58.357
CRC-Response  - 93,12,F000*2f56 * 21-03-2025 15:31:58.475
Command Sent HEATER OFF - #94,12,0*5694  * 21-03-2025 15:32:12.284
CRC-Response  - 94,12,F000*1f70 * 21-03-2025 15:32:12.397
Command Sent HEATER DOOR OPEN - #95,8,1,1*54c4  * 21-03-2025 15:32:13.60
CRC-Response  - 95,8,I001*b14c * 21-03-2025 15:32:13.502
CRC-Response  - 95,8,F000*658e * 21-03-2025 15:32:13.517
Rack - R3Protocol Started * 21-03-2025 15:32:14.6
Command Sent Rack-3 Picked from L3 - #96,2,1,10304,16380,0,0*4735  * 21-03-2025 15:32:14.189
CRC-Response  - 96,2,I001,1*d059 * 21-03-2025 15:32:20.711
CRC-Response  - 96,2,F000,1*ef08 * 21-03-2025 15:32:20.715
RA Picked Rack From L3 * 21-03-2025 15:32:20.719
Command Sent Rack-3 Placed in H1 - #97,3,1,2688,1000,0,1*ae5f  * 21-03-2025 15:32:21.394
CRC-Response  - 97,3,I001,1*d9c9 * 21-03-2025 15:32:27.894
CRC-Response  - 97,3,F000,1*e698 * 21-03-2025 15:32:27.898
RA Placed Rack in H1 * 21-03-2025 15:32:27.902
Command Sent HEATER ON - #98,12,1*5a55  * 21-03-2025 15:32:28.592
CRC-Response  - 98,12,F000*1f25 * 21-03-2025 15:32:28.698
Command Sent HEATER DOOR CLOSE - #99,8,1,0*94c9  * 21-03-2025 15:32:29.379
CRC-Response  - 99,8,I001*e44c * 21-03-2025 15:32:29.824
11 Seconds Timer increments in Jar J4 for R1 as Command Execution under process in other function and timer updated for tmr_r1_incub() * 21-03-2025 15:32:34.401
11 Seconds Timer increments in Jar J4 for R1 as Command Execution under process in other function and timer updated for tmr_r1_incub() * 21-03-2025 15:32:45.402
11 Seconds Timer increments in Jar J4 for R1 as Command Execution under process in other function and timer updated for tmr_r1_incub() * 21-03-2025 15:32:56.394
11 Seconds Timer increments in Jar J4 for R1 as Command Execution under process in other function and timer updated for tmr_r1_incub() * 21-03-2025 15:33:07.426
11 Seconds Timer increments in Jar J4 for R1 as Command Execution under process in other function and timer updated for tmr_r1_incub() * 21-03-2025 15:33:18.431
11 Seconds Timer increments in Jar J4 for R1 as Command Execution under process in other function and timer updated for tmr_r1_incub() * 21-03-2025 15:33:29.436
11 Seconds Timer increments in Jar J4 for R1 as Command Execution under process in other function and timer updated for tmr_r1_incub() * 21-03-2025 15:33:40.469
11 Seconds Timer increments in Jar J4 for R1 as Command Execution under process in other function and timer updated for tmr_r1_incub() * 21-03-2025 15:33:51.480
11 Seconds Timer increments in Jar J1 for R2 as Command Execution under process in other function and timer updated for tmr_r2_incub() * 21-03-2025 15:33:58.199
11 Seconds Timer increments in Jar J4 for R1 as Command Execution under process in other function and timer updated for tmr_r1_incub() * 21-03-2025 15:34:02.475
11 Seconds Timer increments in Jar J1 for R2 as Command Execution under process in other function and timer updated for tmr_r2_incub() * 21-03-2025 15:34:09.194
11 Seconds Timer increments in Jar J4 for R1 as Command Execution under process in other function and timer updated for tmr_r1_incub() * 21-03-2025 15:34:13.481
11 Seconds Timer increments in Jar J1 for R2 as Command Execution under process in other function and timer updated for tmr_r2_incub() * 21-03-2025 15:34:20.195
11 Seconds Timer increments in Jar J4 for R1 as Command Execution under process in other function and timer updated for tmr_r1_incub() * 21-03-2025 15:34:24.487
11 Seconds Timer increments in Jar J1 for R2 as Command Execution under process in other function and timer updated for tmr_r2_incub() * 21-03-2025 15:34:31.209
11 Seconds Timer increments in Jar J4 for R1 as Command Execution under process in other function and timer updated for tmr_r1_incub() * 21-03-2025 15:34:35.504
11 Seconds Timer increments in Jar J1 for R2 as Command Execution under process in other function and timer updated for tmr_r2_incub() * 21-03-2025 15:34:42.218
11 Seconds Timer increments in Jar J4 for R1 as Command Execution under process in other function and timer updated for tmr_r1_incub() * 21-03-2025 15:34:46.505
11 Seconds Timer increments in Jar J1 for R2 as Command Execution under process in other function and timer updated for tmr_r2_incub() * 21-03-2025 15:34:53.233
11 Seconds Timer increments in Jar J4 for R1 as Command Execution under process in other function and timer updated for tmr_r1_incub() * 21-03-2025 15:34:57.525
11 Seconds Timer increments in Jar J1 for R2 as Command Execution under process in other function and timer updated for tmr_r2_incub() * 21-03-2025 15:35:04.244
11 Seconds Timer increments in Jar J4 for R1 as Command Execution under process in other function and timer updated for tmr_r1_incub() * 21-03-2025 15:35:08.527
11 Seconds Timer increments in Jar J1 for R2 as Command Execution under process in other function and timer updated for tmr_r2_incub() * 21-03-2025 15:35:15.234
11 Seconds Timer increments in Jar J4 for R1 as Command Execution under process in other function and timer updated for tmr_r1_incub() * 21-03-2025 15:35:19.521
11 Seconds Timer increments in Jar J1 for R2 as Command Execution under process in other function and timer updated for tmr_r2_incub() * 21-03-2025 15:35:26.241
11 Seconds Timer increments in Jar J4 for R1 as Command Execution under process in other function and timer updated for tmr_r1_incub() * 21-03-2025 15:35:30.529
11 Seconds Timer increments in Jar J1 for R2 as Command Execution under process in other function and timer updated for tmr_r2_incub() * 21-03-2025 15:35:37.246
11 Seconds Timer increments in Jar J4 for R1 as Command Execution under process in other function and timer updated for tmr_r1_incub() * 21-03-2025 15:35:41.552
11 Seconds Timer increments in Jar J1 for R2 as Command Execution under process in other function and timer updated for tmr_r2_incub() * 21-03-2025 15:35:48.262
11 Seconds Timer increments in Jar J4 for R1 as Command Execution under process in other function and timer updated for tmr_r1_incub() * 21-03-2025 15:35:52.577
11 Seconds Timer increments in Jar J1 for R2 as Command Execution under process in other function and timer updated for tmr_r2_incub() * 21-03-2025 15:35:59.263
11 Seconds Timer increments in Jar J4 for R1 as Command Execution under process in other function and timer updated for tmr_r1_incub() * 21-03-2025 15:36:03.588
11 Seconds Timer increments in Jar J1 for R2 as Command Execution under process in other function and timer updated for tmr_r2_incub() * 21-03-2025 15:36:10.322
11 Seconds Timer increments in Jar J4 for R1 as Command Execution under process in other function and timer updated for tmr_r1_incub() * 21-03-2025 15:36:14.584
11 Seconds Timer increments in Jar J1 for R2 as Command Execution under process in other function and timer updated for tmr_r2_incub() * 21-03-2025 15:36:21.348
11 Seconds Timer increments in Jar J4 for R1 as Command Execution under process in other function and timer updated for tmr_r1_incub() * 21-03-2025 15:36:25.604
11 Seconds Timer increments in Jar J1 for R2 as Command Execution under process in other function and timer updated for tmr_r2_incub() * 21-03-2025 15:36:32.349
11 Seconds Timer increments in Jar J4 for R1 as Command Execution under process in other function and timer updated for tmr_r1_incub() * 21-03-2025 15:36:36.609
11 Seconds Timer increments in Jar J1 for R2 as Command Execution under process in other function and timer updated for tmr_r2_incub() * 21-03-2025 15:36:43.362
11 Seconds Timer increments in Jar J4 for R1 as Command Execution under process in other function and timer updated for tmr_r1_incub() * 21-03-2025 15:36:47.626
11 Seconds Timer increments in Jar J1 for R2 as Command Execution under process in other function and timer updated for tmr_r2_incub() * 21-03-2025 15:36:54.392
11 Seconds Timer increments in Jar J4 for R1 as Command Execution under process in other function and timer updated for tmr_r1_incub() * 21-03-2025 15:36:58.640
11 Seconds Timer increments in Jar J1 for R2 as Command Execution under process in other function and timer updated for tmr_r2_incub() * 21-03-2025 15:37:05.420
11 Seconds Timer increments in Jar J4 for R1 as Command Execution under process in other function and timer updated for tmr_r1_incub() * 21-03-2025 15:37:09.646
11 Seconds Timer increments in Jar J1 for R2 as Command Execution under process in other function and timer updated for tmr_r2_incub() * 21-03-2025 15:37:16.427
11 Seconds Timer increments in Jar J4 for R1 as Command Execution under process in other function and timer updated for tmr_r1_incub() * 21-03-2025 15:37:20.650
11 Seconds Timer increments in Jar J1 for R2 as Command Execution under process in other function and timer updated for tmr_r2_incub() * 21-03-2025 15:37:27.436
11 Secconds Timer increments in Jar H1 for R3 as Command Execution under process in other function and timer upadted for tmr_r3_incub() * 21-03-2025 15:37:28.645
11 Seconds Timer increments in Jar J4 for R1 as Command Execution under process in other function and timer updated for tmr_r1_incub() * 21-03-2025 15:37:31.651
11 Seconds Timer increments in Jar J1 for R2 as Command Execution under process in other function and timer updated for tmr_r2_incub() * 21-03-2025 15:37:38.461
11 Secconds Timer increments in Jar H1 for R3 as Command Execution under process in other function and timer upadted for tmr_r3_incub() * 21-03-2025 15:37:39.670
11 Seconds Timer increments in Jar J4 for R1 as Command Execution under process in other function and timer updated for tmr_r1_incub() * 21-03-2025 15:37:42.669
11 Seconds Timer increments in Jar J1 for R2 as Command Execution under process in other function and timer updated for tmr_r2_incub() * 21-03-2025 15:37:49.495
11 Secconds Timer increments in Jar H1 for R3 as Command Execution under process in other function and timer upadted for tmr_r3_incub() * 21-03-2025 15:37:50.663
11 Seconds Timer increments in Jar J4 for R1 as Command Execution under process in other function and timer updated for tmr_r1_incub() * 21-03-2025 15:37:53.664
11 Seconds Timer increments in Jar J1 for R2 as Command Execution under process in other function and timer updated for tmr_r2_incub() * 21-03-2025 15:38:00.505
11 Secconds Timer increments in Jar H1 for R3 as Command Execution under process in other function and timer upadted for tmr_r3_incub() * 21-03-2025 15:38:01.664
11 Seconds Timer increments in Jar J4 for R1 as Command Execution under process in other function and timer updated for tmr_r1_incub() * 21-03-2025 15:38:04.669
11 Seconds Timer increments in Jar J1 for R2 as Command Execution under process in other function and timer updated for tmr_r2_incub() * 21-03-2025 15:38:11.505
11 Secconds Timer increments in Jar H1 for R3 as Command Execution under process in other function and timer upadted for tmr_r3_incub() * 21-03-2025 15:38:12.679
11 Seconds Timer increments in Jar J4 for R1 as Command Execution under process in other function and timer updated for tmr_r1_incub() * 21-03-2025 15:38:15.684
11 Seconds Timer increments in Jar J1 for R2 as Command Execution under process in other function and timer updated for tmr_r2_incub() * 21-03-2025 15:38:22.502
11 Secconds Timer increments in Jar H1 for R3 as Command Execution under process in other function and timer upadted for tmr_r3_incub() * 21-03-2025 15:38:23.684
11 Seconds Timer increments in Jar J4 for R1 as Command Execution under process in other function and timer updated for tmr_r1_incub() * 21-03-2025 15:38:26.697
11 Seconds Timer increments in Jar J1 for R2 as Command Execution under process in other function and timer updated for tmr_r2_incub() * 21-03-2025 15:38:33.512
11 Secconds Timer increments in Jar H1 for R3 as Command Execution under process in other function and timer upadted for tmr_r3_incub() * 21-03-2025 15:38:34.675
11 Seconds Timer increments in Jar J4 for R1 as Command Execution under process in other function and timer updated for tmr_r1_incub() * 21-03-2025 15:38:37.715
11 Seconds Timer increments in Jar J1 for R2 as Command Execution under process in other function and timer updated for tmr_r2_incub() * 21-03-2025 15:38:44.565
11 Secconds Timer increments in Jar H1 for R3 as Command Execution under process in other function and timer upadted for tmr_r3_incub() * 21-03-2025 15:38:45.675
11 Seconds Timer increments in Jar J4 for R1 as Command Execution under process in other function and timer updated for tmr_r1_incub() * 21-03-2025 15:38:48.710
11 Seconds Timer increments in Jar J1 for R2 as Command Execution under process in other function and timer updated for tmr_r2_incub() * 21-03-2025 15:38:55.599
11 Secconds Timer increments in Jar H1 for R3 as Command Execution under process in other function and timer upadted for tmr_r3_incub() * 21-03-2025 15:38:56.709
11 Seconds Timer increments in Jar J4 for R1 as Command Execution under process in other function and timer updated for tmr_r1_incub() * 21-03-2025 15:38:59.708
11 Seconds Timer increments in Jar J1 for R2 as Command Execution under process in other function and timer updated for tmr_r2_incub() * 21-03-2025 15:39:06.609
11 Secconds Timer increments in Jar H1 for R3 as Command Execution under process in other function and timer upadted for tmr_r3_incub() * 21-03-2025 15:39:07.715
11 Seconds Timer increments in Jar J4 for R1 as Command Execution under process in other function and timer updated for tmr_r1_incub() * 21-03-2025 15:39:10.709
11 Seconds Timer increments in Jar J1 for R2 as Command Execution under process in other function and timer updated for tmr_r2_incub() * 21-03-2025 15:39:17.614
11 Secconds Timer increments in Jar H1 for R3 as Command Execution under process in other function and timer upadted for tmr_r3_incub() * 21-03-2025 15:39:18.718
11 Seconds Timer increments in Jar J4 for R1 as Command Execution under process in other function and timer updated for tmr_r1_incub() * 21-03-2025 15:39:21.717
